"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Consensus.Type"
"TaiEast_52_loc31_20141016_PICT0096"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0097"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0098"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0101"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0102"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_52_loc31_20141016_PICT0104"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_52_loc31_20141016_PICT0108"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0109"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0113"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0118"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_52_loc31_20141016_PICT0119"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0120"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0121"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0122"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0123"	"red duiker"	"red duiker"	0.75	0.75	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0124"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0126"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0127"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_52_loc31_20141016_PICT0130"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0131"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0132"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_52_loc31_20141016_PICT0133"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_52_loc31_20141016_PICT0136"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0138"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0139"	"red duiker"	"red duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0140"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0141"	"zebra duiker"	"zebra duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0144"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0145"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0146"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_52_loc31_20141016_PICT0147"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0005"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_52_loc31_20141206_PICT0012"	"zebra duiker"	"zebra duiker"	0.555555555555556	0.555555555555556	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0013"	"giant forest hog"	"giant forest hog"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0021"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0034"	"red duiker"	"red duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0038"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_52_loc31_20141206_PICT0041"	"zebra duiker"	"zebra duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0042"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0046"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0054"	"red duiker"	"red duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0057"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_52_loc31_20141206_PICT0062"	"other (non-primate)"	"blank"	NA	NA	"Consensus blank"
"TaiEast_52_loc31_20141206_PICT0069"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0071"	"small grey duiker"	"red duiker"	0.777777777777778	0.111111111111111	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0084"	"small grey duiker"	"red duiker"	0.5	0.4	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0085"	"red duiker"	"red duiker"	0.583333333333333	0.583333333333333	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0087"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_52_loc31_20141206_PICT0103"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0108"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_52_loc31_20141206_PICT0113"	"red duiker"	"red duiker"	0.5	0.5	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0115"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_52_loc31_20141206_PICT0128"	"zebra duiker"	"zebra duiker"	1	1	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0135"	"red duiker"	"red duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0149"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_52_loc31_20141206_PICT0151"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_52_loc31_20150225_EK000004"	"other (non-primate)"	"other (non-primate)"	0.875	0.875	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000008"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_52_loc31_20150225_EK000013"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000015"	"Jentink's duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_52_loc31_20150225_EK000019"	"red duiker"	"red duiker"	0.5	0.5	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000042"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000044"	"Jentink's duiker"	"dark duiker"	0.666666666666667	0.111111111111111	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000078"	"zebra duiker"	"zebra duiker"	1	1	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000087"	"red duiker"	"red duiker"	0.555555555555556	0.555555555555556	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000099"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000101"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000108"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000110"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000111"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000116"	"red duiker"	"red duiker"	0.8	0.8	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000132"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000138"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000145"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000149"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_52_loc31_20150225_EK000167"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000008"	"porcupine"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_53_loc20_20141016_EK000009"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000010"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000013"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000014"	"small grey duiker"	"small grey duiker"	0.555555555555556	0.555555555555556	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000017"	"small grey duiker"	"small grey duiker"	0.7	0.7	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000018"	"small grey duiker"	"small grey duiker"	0.545454545454545	0.545454545454545	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000020"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000021"	"rodent"	"rodent"	0.5	0.5	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000022"	"rodent"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000023"	"red duiker"	"red duiker"	0.583333333333333	0.583333333333333	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000024"	"red duiker"	"red duiker"	0.8	0.8	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000025"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000028"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000029"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000030"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000031"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000032"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000033"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_53_loc20_20141016_EK000034"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000035"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000037"	"red duiker"	"red duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000039"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000041"	"small grey duiker"	"small grey duiker"	0.538461538461538	0.538461538461538	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000043"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000046"	"small grey duiker"	"small grey duiker"	0.625	0.625	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000047"	"rodent"	"rodent"	0.5	0.5	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000054"	"red duiker"	"red duiker"	0.5	0.5	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000055"	"small grey duiker"	"small grey duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000056"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000058"	"red duiker"	"red duiker"	0.7	0.7	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000059"	"small grey duiker"	"small grey duiker"	0.555555555555556	0.555555555555556	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000060"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000062"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000064"	"red duiker"	"small grey duiker"	0.6	0.1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000066"	"red duiker"	"red duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000069"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000072"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000073"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000074"	"rodent"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000075"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000077"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000078"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000079"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000080"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000081"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000084"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_53_loc20_20141016_EK000085"	"red duiker"	"red duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000086"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000087"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000088"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000089"	"small grey duiker"	"red duiker"	0.5	0.3	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000092"	"red duiker"	"red duiker"	0.545454545454545	0.545454545454545	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000093"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000094"	"small grey duiker"	"small grey duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000095"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000096"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000097"	"small grey duiker"	"small grey duiker"	0.625	0.625	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000100"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000103"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000104"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000105"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000109"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000112"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000113"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000114"	"zebra duiker"	"zebra duiker"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000115"	"zebra duiker"	"zebra duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000117"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000118"	"red duiker"	"red duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000119"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_53_loc20_20141016_EK000120"	"red duiker"	"red duiker"	0.7	0.7	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000121"	"porcupine"	"other (non-primate)"	0.8	0.2	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000122"	"red duiker"	"red duiker"	0.583333333333333	0.583333333333333	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000124"	"red duiker"	"red duiker"	0.6	0.6	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000125"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000127"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000129"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_53_loc20_20141016_EK000134"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000136"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000141"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000142"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000143"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000144"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000145"	"Jentink's duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_53_loc20_20141016_EK000147"	"small grey duiker"	"red duiker"	0.5	0	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000150"	"red duiker"	"red duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000152"	"red duiker"	"red duiker"	0.6	0.6	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000153"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000154"	"Jentink's duiker"	"Jentink's duiker"	0.7	0.7	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000155"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000156"	"other (non-primate)"	"other (non-primate)"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000157"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000159"	"small grey duiker"	"small grey duiker"	0.625	0.625	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000160"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000162"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000163"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000164"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000165"	"other (non-primate)"	"other (non-primate)"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000166"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_53_loc20_20141016_EK000167"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000170"	"Jentink's duiker"	"Jentink's duiker"	0.6	0.6	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000171"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000172"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000175"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000176"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000177"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000180"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000181"	"porcupine"	"porcupine"	0.545454545454545	0.545454545454545	"Consensus reached"
"TaiEast_53_loc20_20141016_EK000184"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000186"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_53_loc20_20141016_EK000187"	"rodent"	"rodent"	0.857142857142857	0.857142857142857	"Consensus reached"
